Sample_ID,Method_R1,Coef_np_R1,Coef_OLS_R1,Standard_Error_R1,Data_Points_Used_R1,Diff_R1,Data_Points_R1,smaller_than_R1,Method_R2,Coef_np_R2,Coef_OLS_R2,Standard_Error_R2,Data_Points_Used_R2,Diff_R2,smaller_than_R2,larger_than_R2
46-10,2,1.4870566910528502,1.4870566910528502,0.1550479005625866,3,0,6.0,0.0,2,1.4724762021070628,1.4724762021070625,0.3058556405962541,3,0,0.0,0.0
46-11,2,2.6942770530409574,2.6942770530409574,0.16092547592054912,3,0,6.0,0.0,2,2.876689770896893,2.876689770896893,0.18152923207992777,3,0,0.0,0.0
46-12,2,7.561667677240188,7.5616676772401865,2.2771322474118747e-15,2,0,4.0,0.0,2,6.198937245027319,6.1989372450273175,1.8638996423374302e-15,2,0,0.0,0.0
46-13,2,11.047881057452333,11.047881057452333,0.0,2,0,6.0,0.0,2,9.741848371502172,9.741848371502172,0.0,2,0,0.0,0.0
48-1,2,2.66839971205098,2.6683997120509795,0.5381291994498077,3,0,3.0,0.0,1,2.5233825540259756,2.523382554025975,0.6192603369286941,3,0,0.0,0.0
48-2,2,3.701042201934399,3.701042201934399,1.206639227350754,3,0,3.0,0.0,1,3.6548951991520373,3.6548951991520373,0.0,2,0,0.0,0.0
48-3,2,0.24554671905050696,0.24554671905050696,0.039883680653136404,4,0,5.0,0.0,1,0.24130003502353403,0.24130003502353406,0.03766653830277838,4,0,0.0,0.0
49-1,2,0.08018273188198233,0.08018273188198236,0.0031692089909904587,21,0,21.0,0.0,2,0.07830110624075136,0.07830110624075133,0.0027612128896897003,23,0,0.0,0.0
49-2,2,0.10648959789034339,0.10648959789034337,0.0033127657788346,13,0,13.0,0.0,2,0.0966051364395145,0.09660513643951449,0.004601163305811835,5,0,0.0,0.0
49-3,2,0.1864032180273722,0.1864032180273722,0.012221755777071349,8,0,11.0,0.0,2,0.19313804544644952,0.19313804544644952,0.0140342685707751,8,0,0.0,0.0
49-4,2,0.3071074114476921,0.3071074114476921,0.025812389647525642,5,0,5.0,0.0,2,0.305560697651888,0.305560697651888,0.025778665856923195,5,0,0.0,0.0
49-5,2,0.24986744512013734,0.24986744512013737,0.01657202582222395,8,0,11.0,0.0,2,0.25362332345106703,0.25362332345106703,0.016348391659252073,8,0,0.0,0.0
50-1,2,96.56902329405332,96.56902329405332,1.0765799026668185e-14,2,0,2.0,0.0,2,92.96893391581524,92.96893391581524,2.0415385107713637e-14,2,0,0.0,0.0
50-2,2,172.69388197455345,172.69388197455345,0.0,2,0,2.0,0.0,2,172.69388197455345,172.69388197455345,0.0,2,0,0.0,1.0
50-3,2,21.201437931946124,21.201437931946124,2.046345412129372,4,0,4.0,0.0,2,22.54446764334823,22.54446764334823,1.9806376228900278,4,0,0.0,0.0
50-4,2,9.86822182711734,9.86822182711734,0.0,2,0,2.0,0.0,2,9.86822182711734,9.86822182711734,0.0,2,0,0.0,0.0
50-5,2,12.559555052694796,12.559555052694796,1.6148698540002276e-15,2,0,2.0,0.0,2,12.559555052694796,12.559555052694796,1.6148698540002276e-15,2,0,0.0,0.0
50-6,2,6.0067437208540335,6.0067437208540335,0.0,2,0,2.0,0.0,2,6.0067437208540335,6.0067437208540335,0.0,2,0,0.0,0.0
50-7,2,11.51292546497023,11.51292546497023,0.0,2,0,2.0,0.0,2,11.51292546497023,11.51292546497023,0.0,2,0,0.0,0.0
50-8,2,11.51292546497023,11.51292546497023,0.0,2,0,2.0,0.0,2,11.51292546497023,11.51292546497023,0.0,2,0,0.0,0.0
50-9,2,23.02585092994046,23.02585092994046,0.0,2,0,2.0,0.0,2,23.02585092994046,23.02585092994046,0.0,2,0,0.0,0.0
50-10,2,128.03030382654043,128.03030382654043,8.824954377402456,3,0,3.0,0.0,2,116.39565653884094,116.39565653884094,6.333699859881101,3,0,0.0,0.0
50-11,2,17.935915648440773,17.935915648440773,0.7748879934504527,7,0,7.0,0.0,2,17.664180507321774,17.664180507321774,0.7011424722185453,7,0,0.0,0.0
50-12,2,8.634694098727673,8.634694098727673,1.1102230246251565e-15,2,0,2.0,0.0,2,8.634694098727673,8.634694098727673,1.1102230246251565e-15,2,0,0.0,0.0
51-1,2,1.173992545357388,1.1739925453573883,0.24355548787094225,4,0,4.0,0.0,2,1.1746113459507597,1.1746113459507597,0.23145486017912958,4,0,0.0,0.0
51-2,3,0.7675283643313486,0.7675283643313486,0.0,2,0,2.0,0.0,2,0.7675283643313486,0.7675283643313486,0.0,2,0,0.0,0.0
51-3,2,0.2418502597281265,0.2418502597281265,0.044240831437467765,5,0,5.0,0.0,2,0.2554876053363189,0.25548760533631887,0.03936163966445422,5,0,0.0,0.0
51-4,2,0.16917606292203788,0.16917606292203788,0.007993628731470893,4,0,4.0,0.0,2,0.1705618587402997,0.1705618587402997,0.0,2,0,0.0,0.0
51-5,2,0.020081772375917104,0.020081772375917104,0.004242682045278176,5,0,5.0,0.0,2,0.019120881042797272,0.019120881042797272,0.003867285976264986,6,0,0.0,0.0
51-6,2,2.8477395765073723,2.8477395765073727,0.14381790363738042,4,0,4.0,0.0,2,2.7821433759955276,2.782143375995528,0.16042602758672678,4,0,0.0,0.0
51-7,3,5.116855762208991,5.116855762208991,0.0,2,0,2.0,0.0,2,5.116855762208991,5.116855762208991,0.0,2,0,0.0,0.0
51-8,2,3.0530498936219432,3.0530498936219432,0.03540812897889681,3,0,3.0,0.0,2,3.4918713476167698,3.4918713476167698,0.08095911097536963,3,0,0.0,0.0
51-9,3,2.3922962005132944,2.3922962005132935,9.227827737144155e-16,2,0,2.0,0.0,2,2.3922962005132944,2.3922962005132935,9.227827737144155e-16,2,0,0.0,0.0
51-10,2,0.2340657279587195,0.2340657279587195,0.025495982603334397,4,0,4.0,0.0,2,0.22253168575016388,0.22253168575016385,0.025478206760899832,4,0,0.0,0.0
51-11,2,23.775113833947113,23.775113833947113,0.0,2,0,2.0,0.0,2,23.405752819070507,23.405752819070507,4.977864043488135e-15,2,0,0.0,0.0
51-12,3,4.1865183508982655,4.1865183508982655,8.074349270001138e-16,2,0,2.0,0.0,2,4.1865183508982655,4.1865183508982655,8.074349270001138e-16,2,0,0.0,0.0
51-13,2,1.7709064182876202,1.7709064182876204,0.3568289594342018,4,0,5.0,0.0,2,1.8100024401819186,1.810002440181919,0.38098487966178596,4,0,0.0,0.0
51-14,3,1.151292546497023,1.151292546497023,0.0,2,0,2.0,0.0,2,1.151292546497023,1.151292546497023,0.0,2,0,0.0,0.0
51-15,2,0.7538841070745461,0.7538841070745461,0.03409800750452487,4,0,4.0,0.0,2,0.732693019849224,0.732693019849224,0.03510124061666194,4,0,0.0,0.0
51-16,2,34.627492225232295,34.627492225232295,0.0,2,0,3.0,0.0,2,36.45115896335986,36.45115896335986,5.280844933430499e-15,2,0,0.0,0.0
51-17,3,46.05170185988092,46.05170185988092,8.881784197001252e-15,2,0,2.0,0.0,2,46.05170185988092,46.05170185988092,8.881784197001252e-15,2,0,0.0,0.0
51-18,2,18.61807898821535,18.61807898821535,0.0,2,0,2.0,0.0,2,23.431140244345556,23.431140244345556,0.0,2,0,0.0,0.0
51-19,3,4.004495813902689,4.004495813902689,0.0,2,0,2.0,0.0,2,4.004495813902689,4.004495813902689,0.0,2,0,0.0,0.0
51-20,3,0.1705618587402997,0.1705618587402997,0.0,2,0,2.0,0.0,2,0.16594601304497386,0.16594601304497386,0.00987796894991015,3,0,0.0,0.0
53-1,2,129.54055370501814,129.5405537050181,5.359550999296244,4,0,6.0,0.0,2,129.8734293773559,129.87342937735588,5.42744615066788,4,0,0.0,0.0
53-2,2,167.19921817549752,167.19921817549752,2.6115579460461213e-14,2,0,3.0,0.0,2,171.01348671410855,171.01348671410855,0.0,2,0,0.0,0.0
53-3,2,185.76444324442463,185.76444324442463,0.0,2,0,2.0,0.0,2,188.23463516861256,188.23463516861256,0.0,2,0,0.0,0.0
53-4,2,86.95585695998693,86.95585695998693,7.738830837614282,5,0,6.0,0.0,2,86.81619329805146,86.81619329805147,7.47265469159549,5,0,0.0,0.0
53-5,2,276.94847898908864,276.94847898908864,0.0,2,0,6.0,0.0,2,270.89239082396585,270.89239082396585,5.3833685969594046e-14,2,0,0.0,0.0
53-6,2,223.31072720753536,223.31072720753534,3.456905340452833e-14,2,0,2.0,0.0,2,223.6753681238951,223.6753681238951,0.0,2,0,0.0,0.0
53-7,2,133.8266005109248,133.8266005109248,13.037428484016111,4,0,6.0,0.0,2,134.41734050304092,134.41734050304092,12.667781491573525,4,0,0.0,0.0
53-8,2,74.36960421137086,74.36960421137086,6.787425033434409,4,0,4.0,0.0,2,74.27478300370717,74.27478300370717,6.682181168313965,4,0,0.0,0.0
53-9,2,127.97733782389257,127.97733782389257,0.0,2,0,3.0,0.0,2,126.187988805232,126.187988805232,0.0,2,0,0.0,0.0
53-10,2,141.06737494140285,141.06737494140285,28.27952182821084,3,0,5.0,0.0,2,143.19520179406115,143.19520179406115,25.7756186396224,3,0,0.0,1.0
53-11,2,413.5206054540067,413.5206054540068,37.90009059049589,4,0,6.0,0.0,2,418.1201189055197,418.1201189055197,37.59534530089368,4,0,0.0,0.0
53-12,2,137.00541334234248,137.00541334234248,5.613559405821006,3,0,3.0,0.0,2,137.6222495433199,137.62224954331992,5.759786309017733,3,0,0.0,0.0
53-13,2,266.0935447076993,266.0935447076993,4.125349802981391e-14,2,0,2.0,0.0,2,269.8155929065798,269.8155929065798,4.168715814060182e-14,2,0,0.0,0.0
53-14,2,69.37942393564653,69.37942393564651,14.272146613189621,4,0,6.0,0.0,2,69.65668889718214,69.65668889718214,13.330748167051675,4,0,0.0,0.0
53-15,2,79.82355966273028,79.82355966273028,4.5427859974581635,6,0,6.0,0.0,2,80.25966104590881,80.25966104590881,4.713780640275739,6,0,0.0,0.0
53-16,2,194.5166985127804,194.5166985127804,5.931188492909454,4,0,5.0,0.0,2,194.59586475614086,194.59586475614086,6.039747477996978,4,0,0.0,0.0
53-17,2,343.52066667901033,343.52066667901033,0.0,2,0,2.0,0.0,2,354.4187467901999,354.4187467901999,0.0,2,0,0.0,0.0
53-18,2,727.5241677446138,727.5241677446138,8.900635759155308e-14,2,0,6.0,0.0,2,721.2611509100678,721.2611509100678,0.0,2,0,0.0,0.0
53-19,2,341.9234174264915,341.9234174264915,5.354834556206649e-14,2,0,5.0,0.0,2,343.7860764386077,343.7860764386077,0.0,2,0,0.0,0.0
53-20,2,120.38508152187606,120.38508152187606,0.0,2,0,2.0,0.0,2,120.59529349052116,120.59529349052116,0.0,2,0,0.0,0.0
53-21,2,89.2909457500074,89.2909457500074,0.0,2,0,2.0,0.0,2,89.26730491558898,89.26730491558898,0.0,2,0,0.0,0.0
54-1,2,6.3530294124660225,6.353029412466023,1.395765771481752,6,0,6.0,0.0,2,6.344404804660113,6.344404804660112,1.3714136147867897,6,0,0.0,0.0
54-2,2,13.858102927359822,13.858102927359822,1.500244902063687,10,0,10.0,0.0,2,13.86266294857882,13.86266294857882,1.4950616039212268,10,0,0.0,0.0
54-3,2,12.627014047897347,12.627014047897347,1.6875131011602902,6,0,6.0,0.0,2,12.909246164869893,12.909246164869893,1.5629386448495486,7,0,0.0,0.0
54-4,2,15.923894188612492,15.92389418861249,1.4588311776241956,6,0,6.0,0.0,2,16.074074507126774,16.074074507126774,1.5082724944366392,6,0,0.0,0.0
54-5,2,13.394351259003916,13.394351259003914,3.146027053012674,20,0,21.0,0.0,2,13.081260898104059,13.081260898104063,2.5861472678106994,21,0,0.0,0.0
54-6,2,0.5186781677365756,0.5186781677365756,0.0,2,0,10.0,0.0,2,0.45020421605988314,0.45020421605988314,0.0,2,0,0.0,0.0
54-7,2,12.860808073409256,12.860808073409254,0.3129324298416034,4,0,4.0,0.0,2,12.83365120165884,12.833651201658842,0.30711446366642264,4,0,0.0,0.0
54-8,2,22.089444560557904,22.089444560557904,1.7060974323271503,3,0,6.0,0.0,2,21.735918460371433,21.735918460371433,0.8105465695347388,3,0,0.0,0.0
55-1,2,2.8553481518747366,2.855348151874737,0.039359255239532404,5,0,5.0,0.0,2,2.842262740414518,2.8422627404145175,0.0335857882731726,5,0,0.0,0.0
55-2,2,3.882749436449319,3.882749436449319,0.07215238875307048,6,0,6.0,0.0,2,3.9129844810872285,3.912984481087228,0.08509850738528674,6,0,0.0,0.0
55-3,2,7.549264660536161,7.54926466053616,0.45320816142930564,3,0,6.0,0.0,2,7.610561096384204,7.610561096384204,0.45192545160269554,3,0,0.0,0.0
55-4,2,11.068948656138812,11.068948656138812,2.220446049250313e-15,2,0,6.0,0.0,2,11.04890016398296,11.04890016398296,0.0,2,0,0.0,0.0
55-5,2,8.523027601254872,8.52302760125487,0.19642642305981817,3,0,6.0,0.0,2,8.7457041919173,8.745704191917302,0.3112704796895947,3,0,0.0,0.0
55-6,2,4.074683208742168,4.074683208742169,0.11950446559561591,5,0,6.0,0.0,2,4.074018378310311,4.074018378310312,0.11499973170958669,5,0,0.0,0.0
55-7,2,13.623734649493134,13.623734649493134,2.220446049250313e-15,2,0,8.0,0.0,2,13.193711875865212,13.193711875865212,0.0,2,0,0.0,0.0
55-8,2,11.79982076782779,11.79982076782779,0.0,2,0,5.0,0.0,2,12.84395581979395,12.84395581979395,0.0,2,0,0.0,0.0
55-9,2,11.318722796401651,11.318722796401651,0.40309842664998496,6,0,7.0,0.0,2,11.220823870748667,11.220823870748669,0.3636100530859885,6,0,0.0,0.0
55-10,2,25.857274324345763,25.85727432434576,2.2846705209890072,3,0,4.0,0.0,2,27.77763474656004,27.77763474656004,0.0,2,0,0.0,0.0
55-11,2,18.113341603231405,18.1133416032314,1.0407554594579678,3,0,4.0,0.0,2,17.10449937777483,17.10449937777483,0.46227061394787605,3,0,0.0,0.0
55-12,2,4.332190431249319,4.332190431249319,0.14636977925433173,7,0,7.0,0.0,2,4.656962939610585,4.656962939610585,0.16875141087786236,6,0,0.0,0.0
55-13,2,8.719298245143664,8.719298245143662,0.13261039154136714,3,0,5.0,0.0,2,8.897234581869766,8.897234581869766,0.33589557218758315,3,0,0.0,0.0
55-14,2,13.163440010961363,13.163440010961363,2.220446049250313e-15,2,0,5.0,0.0,2,12.657611757578744,12.657611757578744,0.0,2,0,0.0,0.0
55-15,2,23.889218447959095,23.889218447959095,0.0,2,0,7.0,0.0,2,25.626748669695054,25.626748669695054,0.0,2,0,0.0,0.0
55-16,2,7.91114877671964,7.91114877671964,0.0,2,0,8.0,0.0,2,8.64699555891629,8.646995558916288,2.4903220920495125e-15,2,0,0.0,0.0
56-1,3,368.4136148790474,368.4136148790474,7.105427357601002e-14,2,0,2.0,0.0,2,368.4136148790474,368.4136148790474,7.105427357601002e-14,2,0,0.0,1.0
56-2,1,6.772884790370315,6.772884790370316,0.12085229938565124,7,0,7.0,0.0,1,6.792552524508921,6.792552524508921,0.12034250501691475,7,0,0.0,0.0
56-3,1,10.992223208009065,10.992223208009065,1.6529100938308027e-15,2,0,8.0,0.0,1,11.10968450476623,11.10968450476623,0.0,2,0,0.0,1.0
56-4,1,4.332964851466168,4.332964851466168,0.5937227610774639,4,0,7.0,0.0,1,4.342277786446682,4.342277786446681,0.5892843512432081,4,0,0.0,0.0
57-1,1,22.56301975546929,22.56301975546929,0.0,2,0,4.0,0.0,1,24.24536866924489,24.24536866924489,0.0,2,0,0.0,0.0
57-2,1,33.57401995125979,33.57401995125979,4.34317075647983e-15,2,0,2.0,0.0,1,33.491650415965424,33.49165041596542,8.642611106620498e-15,2,0,0.0,0.0
57-3,1,29.773970109010577,29.773970109010577,0.0,2,0,2.0,0.0,1,29.537100414963337,29.537100414963334,0.6341983882710787,3,0,0.0,0.0
57-4,1,18.36843464899913,18.36843464899913,0.0,2,0,5.0,0.0,1,18.40642893199861,18.40642893199861,0.0,2,0,0.0,0.0
57-5,1,12.72784002178101,12.72784002178101,0.3739055726921844,4,0,4.0,0.0,1,12.97096051263504,12.97096051263504,0.41690062147025353,4,0,0.0,0.0
57-6,1,33.92697842334222,33.92697842334222,0.0,2,0,5.0,0.0,1,33.48615576107074,33.486155761070734,8.525010049296273e-15,2,0,0.0,0.0
57-7,1,6.988478903191366,6.988478903191366,0.0,2,0,6.0,0.0,1,6.935156456750771,6.935156456750771,0.0,2,0,0.0,0.0
57-8,1,19.817630193482966,19.817630193482966,0.0,2,0,4.0,0.0,1,18.98310392981199,18.98310392981199,2.1615090909572654e-15,2,0,0.0,0.0
57-9,1,18.68764713154588,18.68764713154588,0.0,2,0,5.0,0.0,1,18.59783949972844,18.59783949972844,2.14254007643728e-15,2,0,0.0,0.0
57-10,1,37.663962110148574,37.663962110148574,0.0,2,0,4.0,0.0,1,38.65900716789182,38.659007167891815,9.072025888993544e-15,2,0,0.0,0.0
57-11,1,30.701134573253945,30.701134573253945,0.0,2,0,6.0,0.0,1,30.14291864313154,30.14291864313154,0.0,2,0,0.0,0.0
57-12,1,29.48145859750432,29.48145859750432,3.564862730987707e-15,2,0,2.0,0.0,1,31.083159069804598,31.08315906980459,7.490360089271663e-15,2,0,0.0,0.0
57-13,1,50.74333824460661,50.74333824460661,0.0,2,0,2.0,0.0,1,53.01430743325128,53.01430743325128,0.0,2,0,0.0,0.0
57-14,1,38.04271023207554,38.04271023207554,0.0,2,0,2.0,0.0,1,37.847575437600504,37.847575437600504,0.0,2,0,0.0,0.0
57-15,1,30.935299670280163,30.935299670280163,0.0,2,0,3.0,0.0,1,31.20667787721474,31.20667787721474,3.6362065962687895e-15,2,0,0.0,0.0
57-16,1,7.8617669514930215,7.8617669514930215,0.0,2,0,7.0,0.0,1,7.600394369140018,7.600394369140018,1.1301689686858804e-15,2,0,0.0,0.0
57-17,1,4.3493273978776426,4.3493273978776426,0.0,2,0,7.0,0.0,1,4.442733957645521,4.442733957645521,5.335051850150517e-16,2,0,0.0,0.0
57-18,1,12.84356509157483,12.84356509157483,0.0,2,0,7.0,0.0,1,13.119871836682266,13.119871836682265,2.2993915904525488e-15,2,0,0.0,0.0
58-1,2,2.5460582571706256,2.5460582571706256,0.14641291547257226,5,0,7.0,0.0,2,2.4265524613192477,2.4265524613192477,0.11775724973289638,5,0,0.0,0.0
58-2,2,2.737950751386158,2.7379507513861583,0.14414097430582007,5,0,7.0,0.0,2,2.6245745707346737,2.6245745707346737,0.1369965654256413,5,0,0.0,0.0
58-3,2,3.0398590704471338,3.039859070447134,0.06608203902890461,5,0,7.0,0.0,2,3.052122719036757,3.052122719036757,0.07461247552444329,5,0,0.0,0.0
59-1,2,42.896883305519175,42.89688330551918,0.7747804836947103,3,0,7.0,0.0,2,46.019609870438885,46.019609870438885,2.04437057242132,3,0,0.0,0.0
59-2,2,6.462744483720159,6.462744483720158,1.667826442415678,5,0,12.0,0.0,2,11.500923568244202,11.500923568244204,0.9421160297271484,5,0,0.0,0.0
59-3,2,2.785335503432877,2.7853355034328766,0.08660041310573931,13,0,13.0,0.0,2,3.047619318194061,3.0476193181940605,0.062434699484194875,10,0,0.0,0.0
59-4,2,2.365350425172707,2.365350425172707,0.26543190874620365,6,0,14.0,0.0,2,2.423381021235511,2.423381021235511,0.29455069934011735,6,0,0.0,0.0
59-5,2,0.09885010865923484,0.09885010865923485,0.0032898179615757114,12,0,17.0,0.0,2,0.09825935350809964,0.09825935350809964,0.003436587206727995,12,0,0.0,0.0
59-6,2,18.990392519538524,18.990392519538524,0.0,2,0,2.0,0.0,2,18.420680743952367,18.420680743952367,0.0,2,0,0.0,0.0
59-7,2,7.982777058596065,7.982777058596065,0.08099335652648451,10,0,14.0,0.0,2,8.032059404408573,8.032059404408573,0.0750642476722579,9,0,0.0,0.0
59-8,2,0.09594104554141858,0.09594104554141858,0.0,2,0,2.0,0.0,2,0.09594104554141858,0.09594104554141858,0.0,2,0,0.0,0.0
59-9,2,8.143537022083274,8.143537022083274,0.0,2,0,2.0,0.0,2,8.143537022083274,8.143537022083274,0.0,2,0,0.0,0.0
59-10,2,15.61194122072969,15.61194122072969,0.0,2,0,9.0,0.0,2,15.900712105642695,15.900712105642695,0.0,2,0,0.0,0.0
59-11,2,0.3411237174805994,0.3411237174805994,0.0,2,0,2.0,0.0,2,0.3411237174805994,0.3411237174805994,0.0,2,0,0.0,0.0
59-12,3,29.23696395821657,29.236963958216567,4.221228228704664,6,0,6.0,0.0,2,29.104017301839345,29.104017301839345,4.188834711783824,6,0,0.0,0.0
59-13,2,13.180162360140768,13.180162360140768,1.5516359337853793e-15,2,0,13.0,0.0,2,14.641478161374488,14.641478161374488,0.00040300075654719255,2,0,0.0,0.0
59-14,2,29.78116087329632,29.78116087329632,3.005194079833834,3,0,3.0,0.0,2,31.35732397313061,31.357323973130615,3.5866524024920277,3,0,0.0,0.0
59-15,2,14.625102938755564,14.625102938755564,1.6262811941709165,3,0,14.0,0.0,2,15.064086568045788,15.064086568045788,1.6027146056343093,3,0,0.0,0.0
59-16,2,9.048158133422788,9.048158133422788,0.4053805596812482,5,0,14.0,0.0,2,9.267564041174232,9.267564041174232,0.43373253415460633,5,0,0.0,0.0
59-17,2,0.6117047467019826,0.6117047467019827,0.03570485502067071,7,0,14.0,0.0,2,0.628147016301422,0.628147016301422,0.04174841441128134,7,0,0.0,0.0
59-18,2,13.55326440712239,13.553264407122388,0.866550177089166,4,0,4.0,0.0,2,13.476958695584207,13.476958695584205,0.12004587238476579,3,0,0.0,0.0
59-19,2,12.08304925606366,12.08304925606366,0.4533240628740186,3,0,13.0,0.0,2,11.867343336019616,11.867343336019616,0.39490661333340144,3,0,0.0,0.0
59-20,2,0.21130244508404963,0.2113024450840496,0.010471269539545159,6,0,12.0,0.0,2,0.21564639966241816,0.21564639966241816,0.01225831962897491,6,0,0.0,0.0
59-21,1,53.4339640036694,53.43396400366941,1.5593703131343915,5,0,5.0,0.0,0,54.73813204,54.73813204,0.0,0,0,0.0,0.0
60-1,2,94.79870374183308,94.7987037418331,13.023882581415391,4,0,4.0,0.0,2,89.94331172337037,89.94331172337039,3.556713818224047,4,0,0.0,0.0
60-2,2,25.377286436063105,25.377286436063102,0.7461264456121802,5,0,5.0,0.0,2,26.664480127598445,26.66448012759845,0.6279635267337103,4,0,0.0,0.0
60-3,2,22.361385857405338,22.361385857405338,1.035941676259181,5,0,5.0,0.0,2,22.38672565627958,22.38672565627958,1.066085004712507,5,0,0.0,0.0
60-4,2,34.52653026620688,34.52653026620688,0.0,2,0,2.0,0.0,2,35.31701628172071,35.31701628172071,4.545596017357841e-15,2,0,0.0,0.0
60-5,2,14.81800447112056,14.81800447112056,1.0999329574452412,4,0,4.0,0.0,2,14.906139876202657,14.906139876202657,1.091731394857087,4,0,0.0,0.0
60-6,2,216.48726971253282,216.48726971253285,11.054272132554223,4,0,4.0,0.0,2,219.3289757919207,219.32897579192067,9.895131297958557,4,0,0.0,0.0
60-7,2,57.003311765279086,57.00331176527909,1.8949443918444697,5,0,5.0,0.0,2,57.75213947712657,57.75213947712656,1.891285387512309,5,0,0.0,0.0
60-8,2,114.90565015778245,114.90565015778245,2.5775923029045824,4,0,6.0,0.0,2,115.13681718615227,115.13681718615226,4.160891138356195,4,0,0.0,0.0
60-9,2,23.700310533706467,23.700310533706464,0.9789640332439071,4,0,5.0,0.0,2,23.995332671880693,23.99533267188069,0.9658169630341932,4,0,0.0,0.0
60-10,2,26.892949147771034,26.892949147771034,2.465467767804993,3,0,6.0,0.0,2,29.659479339582646,29.659479339582646,2.803631664285669,3,0,0.0,0.0
60-11,2,4.110676851317861,4.110676851317861,0.216202922913502,4,0,4.0,0.0,2,4.13583042755039,4.13583042755039,0.21946356011747434,4,0,0.0,0.0
60-12,2,2.1470159686843955,2.147015968684395,0.2103209083666541,3,0,3.0,0.0,2,2.1592319122673076,2.159231912267308,0.23521144923305823,3,0,0.0,0.0
60-13,2,326.48578551686086,326.48578551686086,0.0,2,0,3.0,0.0,2,304.3822943132509,304.3822943132509,0.0,2,0,0.0,0.0
60-14,2,3.9551417658182872,3.9551417658182872,0.03647847984943086,3,0,3.0,0.0,2,3.935344540600358,3.9353445406003584,0.003979518808020188,3,0,0.0,0.0
